position,champion,rune_key,rune_main,rune_sub,total_games,win_count,win_rate
UTILITY,말파이트,봉인 풀린 주문서,영감,결의,5,0,0.0
UTILITY,멜,신비로운 유성,마법,영감,86,38,44.19
UTILITY,멜,신비로운 유성,마법,정밀,452,200,44.25
UTILITY,멜,신비로운 유성,마법,지배,43,9,20.93
UTILITY,멜,어둠의 수확,지배,마법,5,1,20.0
UTILITY,모르가나,감전,지배,마법,6,2,33.33
UTILITY,모르가나,봉인 풀린 주문서,영감,결의,5,3,60.0
UTILITY,모르가나,봉인 풀린 주문서,영감,마법,37,26,70.27
UTILITY,모르가나,빙결 강화,영감,결의,6,3,50.0
UTILITY,모르가나,빙결 강화,영감,마법,50,21,42.0
UTILITY,모르가나,빙결 강화,영감,지배,9,5,55.56
UTILITY,모르가나,수호자,결의,마법,5,4,80.0
UTILITY,모르가나,수호자,결의,영감,8,2,25.0
UTILITY,모르가나,신비로운 유성,마법,결의,12,8,66.67
UTILITY,모르가나,신비로운 유성,마법,영감,215,112,52.09
UTILITY,모르가나,신비로운 유성,마법,정밀,7,3,42.86
UTILITY,모르가나,신비로운 유성,마법,지배,209,96,45.93
UTILITY,모르가나,콩콩이 소환,마법,결의,6,1,16.67
UTILITY,모르가나,콩콩이 소환,마법,영감,18,9,50.0
UTILITY,문도 박사,봉인 풀린 주문서,영감,마법,5,3,60.0
UTILITY,문도 박사,신비로운 유성,마법,영감,6,1,16.67
UTILITY,밀리오,수호자,결의,마법,5,0,0.0
UTILITY,밀리오,수호자,결의,영감,54,28,51.85
UTILITY,밀리오,콩콩이 소환,마법,결의,584,263,45.03
UTILITY,밀리오,콩콩이 소환,마법,영감,350,168,48.0
UTILITY,밀리오,콩콩이 소환,마법,지배,5,2,40.0
UTILITY,바드,감전,지배,결의,1308,693,52.98
UTILITY,바드,감전,지배,마법,1207,603,49.96
UTILITY,바드,감전,지배,영감,337,157,46.59
UTILITY,바드,기민한 발놀림,정밀,지배,12,8,66.67
UTILITY,바드,봉인 풀린 주문서,영감,결의,60,30,50.0
UTILITY,바드,봉인 풀린 주문서,영감,마법,16,9,56.25
UTILITY,바드,봉인 풀린 주문서,영감,지배,365,173,47.4
UTILITY,바드,수호자,결의,영감,135,71,52.59
UTILITY,바드,수호자,결의,지배,260,150,57.69
UTILITY,바드,신비로운 유성,마법,영감,41,21,51.22
UTILITY,바드,신비로운 유성,마법,지배,5,2,40.0
UTILITY,바루스,신비로운 유성,마법,영감,5,1,20.0
UTILITY,바이,칼날비,지배,결의,5,4,80.0
UTILITY,바이,칼날비,지배,영감,6,4,66.67
UTILITY,베이가,선제공격,영감,마법,6,1,16.67
UTILITY,베이가,신비로운 유성,마법,결의,13,4,30.77
UTILITY,베이가,신비로운 유성,마법,영감,7,4,57.14
UTILITY,베이가,신비로운 유성,마법,정밀,15,7,46.67
UTILITY,베이가,신비로운 유성,마법,지배,7,3,42.86
UTILITY,베이가,콩콩이 소환,마법,결의,6,5,83.33
UTILITY,베이가,콩콩이 소환,마법,영감,9,2,22.22
UTILITY,베이가,콩콩이 소환,마법,지배,5,2,40.0
UTILITY,베인,기민한 발놀림,정밀,지배,30,16,53.33
UTILITY,벨베스,집중 공격,정밀,지배,5,4,80.0
UTILITY,벨코즈,선제공격,영감,마법,14,6,42.86
UTILITY,벨코즈,신비로운 유성,마법,결의,24,12,50.0
UTILITY,벨코즈,신비로운 유성,마법,영감,98,53,54.08
UTILITY,벨코즈,신비로운 유성,마법,정밀,64,30,46.88
UTILITY,벨코즈,신비로운 유성,마법,지배,239,124,51.88
UTILITY,벨코즈,어둠의 수확,지배,마법,5,3,60.0
UTILITY,브라움,봉인 풀린 주문서,영감,결의,1502,798,53.13
UTILITY,브라움,봉인 풀린 주문서,영감,마법,14,7,50.0
UTILITY,브라움,봉인 풀린 주문서,영감,지배,31,19,61.29
UTILITY,브라움,수호자,결의,마법,6,4,66.67
UTILITY,브라움,수호자,결의,영감,5413,2803,51.78
UTILITY,브라움,수호자,결의,정밀,238,123,51.68
UTILITY,브라움,수호자,결의,지배,53,27,50.94
UTILITY,브라움,여진,결의,영감,119,50,42.02
UTILITY,브라움,칼날비,지배,결의,10,3,30.0
UTILITY,브라움,칼날비,지배,영감,7,4,57.14
UTILITY,브랜드,신비로운 유성,마법,결의,24,14,58.33
UTILITY,브랜드,신비로운 유성,마법,영감,22,15,68.18
UTILITY,브랜드,신비로운 유성,마법,정밀,28,10,35.71
UTILITY,브랜드,신비로운 유성,마법,지배,11,4,36.36
UTILITY,브랜드,어둠의 수확,지배,마법,28,11,39.29
UTILITY,블리츠크랭크,감전,지배,마법,9,5,55.56
UTILITY,블리츠크랭크,감전,지배,영감,11,3,27.27
UTILITY,블리츠크랭크,봉인 풀린 주문서,영감,결의,94,45,47.87
UTILITY,블리츠크랭크,봉인 풀린 주문서,영감,마법,487,239,49.08
UTILITY,블리츠크랭크,빙결 강화,영감,결의,270,138,51.11
UTILITY,블리츠크랭크,빙결 강화,영감,마법,1494,781,52.28
UTILITY,블리츠크랭크,빙결 강화,영감,지배,30,18,60.0
UTILITY,블리츠크랭크,수호자,결의,영감,7,3,42.86
UTILITY,블리츠크랭크,수호자,결의,지배,5,3,60.0
UTILITY,블리츠크랭크,여진,결의,마법,19,7,36.84
UTILITY,블리츠크랭크,여진,결의,영감,420,179,42.62
UTILITY,블리츠크랭크,여진,결의,지배,11,4,36.36
UTILITY,블리츠크랭크,칼날비,지배,마법,5,1,20.0
UTILITY,블리츠크랭크,칼날비,지배,영감,8,4,50.0
UTILITY,뽀삐,감전,지배,결의,7,2,28.57
UTILITY,뽀삐,감전,지배,영감,15,10,66.67
UTILITY,뽀삐,난입,마법,영감,16,8,50.0
UTILITY,뽀삐,난입,마법,지배,11,5,45.45
UTILITY,뽀삐,봉인 풀린 주문서,영감,결의,678,390,57.52
UTILITY,뽀삐,봉인 풀린 주문서,영감,마법,26,10,38.46
UTILITY,뽀삐,봉인 풀린 주문서,영감,지배,130,70,53.85
UTILITY,뽀삐,빙결 강화,영감,결의,7,3,42.86
UTILITY,뽀삐,여진,결의,영감,798,401,50.25
UTILITY,뽀삐,여진,결의,지배,70,35,50.0
UTILITY,뽀삐,칼날비,지배,결의,28,15,53.57
UTILITY,뽀삐,칼날비,지배,영감,361,186,51.52
UTILITY,뽀삐,칼날비,지배,정밀,20,7,35.0
UTILITY,사이온,빙결 강화,영감,결의,10,5,50.0
UTILITY,사일러스,감전,지배,결의,124,72,58.06
UTILITY,사일러스,감전,지배,마법,44,16,36.36
UTILITY,사일러스,감전,지배,영감,187,94,50.27
UTILITY,사일러스,감전,지배,정밀,58,25,43.1
UTILITY,사일러스,선제공격,영감,지배,12,6,50.0
UTILITY,사일러스,어둠의 수확,지배,영감,12,7,58.33
UTILITY,사일러스,정복자,정밀,결의,13,4,30.77
UTILITY,사일러스,정복자,정밀,영감,11,3,27.27
UTILITY,샤코,봉인 풀린 주문서,영감,마법,8,2,25.0
UTILITY,샤코,선제공격,영감,마법,18,13,72.22
UTILITY,샤코,선제공격,영감,정밀,5,0,0.0
UTILITY,샤코,선제공격,영감,지배,6,3,50.0
UTILITY,샤코,신비로운 유성,마법,영감,80,40,50.0
UTILITY,샤코,신비로운 유성,마법,정밀,5,2,40.0
UTILITY,샤코,신비로운 유성,마법,지배,51,23,45.1
UTILITY,샤코,어둠의 수확,지배,마법,25,12,48.0
UTILITY,샤코,칼날비,지배,마법,70,30,42.86
UTILITY,샤코,칼날비,지배,영감,30,12,40.0
UTILITY,샤코,칼날비,지배,정밀,38,15,39.47
UTILITY,세나,기민한 발놀림,정밀,결의,112,55,49.11
UTILITY,세나,기민한 발놀림,정밀,마법,100,66,66.0
UTILITY,세나,기민한 발놀림,정밀,영감,83,42,50.6
UTILITY,세나,선제공격,영감,마법,11,4,36.36
UTILITY,세나,선제공격,영감,정밀,6,1,16.67
UTILITY,세나,착취의 손아귀,결의,마법,6,4,66.67
UTILITY,세나,착취의 손아귀,결의,영감,28,17,60.71
UTILITY,세나,착취의 손아귀,결의,정밀,501,262,52.3
UTILITY,세나,치명적 속도,정밀,영감,9,4,44.44
UTILITY,세나,콩콩이 소환,마법,결의,180,102,56.67
UTILITY,세나,콩콩이 소환,마법,영감,7,3,42.86
UTILITY,세나,콩콩이 소환,마법,정밀,32,15,46.88
UTILITY,세라핀,수호자,결의,마법,179,95,53.07
UTILITY,세라핀,수호자,결의,영감,19,7,36.84
UTILITY,세라핀,신비로운 유성,마법,결의,12,4,33.33
UTILITY,세라핀,신비로운 유성,마법,영감,37,15,40.54
UTILITY,세라핀,신비로운 유성,마법,정밀,34,15,44.12
UTILITY,세라핀,콩콩이 소환,마법,결의,716,303,42.32
UTILITY,세라핀,콩콩이 소환,마법,영감,195,93,47.69
UTILITY,세라핀,콩콩이 소환,마법,정밀,31,13,41.94
UTILITY,세주아니,여진,결의,영감,7,5,71.43
UTILITY,세트,봉인 풀린 주문서,영감,마법,6,5,83.33
UTILITY,세트,빙결 강화,영감,마법,8,2,25.0
UTILITY,세트,여진,결의,영감,6,2,33.33
UTILITY,세트,칼날비,지배,영감,15,6,40.0
UTILITY,소나,수호자,결의,마법,6,4,66.67
UTILITY,소나,콩콩이 소환,마법,결의,476,207,43.49
UTILITY,소나,콩콩이 소환,마법,영감,493,258,52.33
UTILITY,소나,콩콩이 소환,마법,정밀,149,67,44.97
UTILITY,소라카,수호자,결의,마법,59,30,50.85
UTILITY,소라카,수호자,결의,영감,114,65,57.02
UTILITY,소라카,신비로운 유성,마법,결의,14,9,64.29
UTILITY,소라카,콩콩이 소환,마법,결의,579,283,48.88
UTILITY,소라카,콩콩이 소환,마법,영감,84,29,34.52
UTILITY,소라카,콩콩이 소환,마법,지배,79,49,62.03
UTILITY,쉔,봉인 풀린 주문서,영감,지배,9,5,55.56
UTILITY,쉔,수호자,결의,지배,56,26,46.43
UTILITY,쉔,여진,결의,영감,15,4,26.67
UTILITY,쉔,여진,결의,지배,112,57,50.89
UTILITY,쉔,착취의 손아귀,결의,영감,6,4,66.67
UTILITY,스웨인,감전,지배,결의,99,42,42.42
UTILITY,스웨인,감전,지배,마법,41,17,41.46
UTILITY,스웨인,감전,지배,영감,68,39,57.35
UTILITY,스웨인,감전,지배,정밀,113,44,38.94
UTILITY,스웨인,난입,마법,영감,5,2,40.0
UTILITY,스웨인,봉인 풀린 주문서,영감,마법,5,3,60.0
UTILITY,스웨인,빙결 강화,영감,결의,95,48,50.53
UTILITY,스웨인,빙결 강화,영감,마법,6,2,33.33
UTILITY,스웨인,빙결 강화,영감,지배,6,5,83.33
UTILITY,스웨인,어둠의 수확,지배,정밀,5,2,40.0
UTILITY,스웨인,정복자,정밀,결의,76,35,46.05
UTILITY,스웨인,정복자,정밀,마법,26,17,65.38
UTILITY,스웨인,정복자,정밀,영감,12,3,25.0
UTILITY,스웨인,콩콩이 소환,마법,결의,5,1,20.0
UTILITY,스카너,신비로운 유성,마법,결의,14,6,42.86
UTILITY,스카너,신비로운 유성,마법,영감,43,21,48.84
UTILITY,스카너,신비로운 유성,마법,지배,7,5,71.43
UTILITY,스카너,여진,결의,영감,9,4,44.44
UTILITY,스카너,칼날비,지배,결의,8,4,50.0
UTILITY,스카너,칼날비,지배,영감,45,25,55.56
UTILITY,신 짜오,칼날비,지배,정밀,5,2,40.0
UTILITY,신드라,선제공격,영감,마법,5,2,40.0
UTILITY,신드라,콩콩이 소환,마법,정밀,5,3,60.0
UTILITY,신지드,봉인 풀린 주문서,영감,마법,6,2,33.33
UTILITY,쓰레쉬,감전,지배,결의,47,26,55.32
UTILITY,쓰레쉬,봉인 풀린 주문서,영감,결의,460,239,51.96
UTILITY,쓰레쉬,봉인 풀린 주문서,영감,마법,16,7,43.75
UTILITY,쓰레쉬,봉인 풀린 주문서,영감,지배,20,9,45.0
UTILITY,쓰레쉬,빙결 강화,영감,결의,769,395,51.37
UTILITY,쓰레쉬,빙결 강화,영감,마법,17,6,35.29
UTILITY,쓰레쉬,빙결 강화,영감,지배,80,41,51.25
UTILITY,쓰레쉬,수호자,결의,마법,11,7,63.64
UTILITY,쓰레쉬,수호자,결의,영감,239,127,53.14
UTILITY,쓰레쉬,수호자,결의,지배,35,20,57.14
UTILITY,쓰레쉬,여진,결의,마법,28,17,60.71
UTILITY,쓰레쉬,여진,결의,영감,4351,2232,51.3
UTILITY,쓰레쉬,여진,결의,정밀,5,3,60.0
UTILITY,쓰레쉬,여진,결의,지배,327,151,46.18
UTILITY,아리,감전,지배,영감,5,1,20.0
UTILITY,아리,선제공격,영감,마법,8,2,25.0
UTILITY,아무무,빙결 강화,영감,지배,35,21,60.0
UTILITY,아무무,여진,결의,영감,6,0,0.0
UTILITY,아무무,여진,결의,지배,56,27,48.21
UTILITY,아이번,콩콩이 소환,마법,결의,15,10,66.67
UTILITY,아지르,선제공격,영감,마법,6,2,33.33
UTILITY,알리스타,감전,지배,마법,5,3,60.0
UTILITY,알리스타,감전,지배,영감,73,43,58.9
UTILITY,알리스타,난입,마법,결의,16,11,68.75
UTILITY,알리스타,난입,마법,영감,358,182,50.84
UTILITY,알리스타,봉인 풀린 주문서,영감,결의,412,203,49.27
UTILITY,알리스타,봉인 풀린 주문서,영감,마법,1460,787,53.9
UTILITY,알리스타,봉인 풀린 주문서,영감,지배,8,3,37.5
UTILITY,알리스타,빙결 강화,영감,결의,213,96,45.07
UTILITY,알리스타,빙결 강화,영감,마법,376,202,53.72
UTILITY,알리스타,수호자,결의,영감,6,3,50.0
UTILITY,알리스타,여진,결의,마법,165,85,51.52
UTILITY,알리스타,여진,결의,영감,1572,783,49.81
UTILITY,알리스타,여진,결의,지배,44,26,59.09
UTILITY,애니비아,감전,지배,결의,9,5,55.56
UTILITY,애니비아,감전,지배,마법,19,11,57.89
UTILITY,애니비아,감전,지배,영감,11,4,36.36
UTILITY,애니비아,감전,지배,정밀,170,92,54.12
UTILITY,애니비아,난입,마법,영감,6,4,66.67
UTILITY,애니비아,빙결 강화,영감,마법,9,7,77.78
UTILITY,애니비아,빙결 강화,영감,정밀,5,2,40.0
UTILITY,애니비아,신비로운 유성,마법,영감,6,5,83.33
UTILITY,애니비아,신비로운 유성,마법,정밀,12,5,41.67
UTILITY,애쉬,신비로운 유성,마법,지배,7,4,57.14
UTILITY,애쉬,칼날비,지배,영감,63,35,55.56
UTILITY,에코,칼날비,지배,마법,9,4,44.44
UTILITY,에코,칼날비,지배,영감,8,6,75.0
UTILITY,엘리스,감전,지배,결의,61,29,47.54
UTILITY,엘리스,감전,지배,마법,478,262,54.81
UTILITY,엘리스,감전,지배,영감,209,110,52.63
UTILITY,엘리스,감전,지배,정밀,1401,712,50.82
UTILITY,엘리스,어둠의 수확,지배,마법,8,6,75.0
UTILITY,엘리스,어둠의 수확,지배,영감,5,3,60.0
UTILITY,엘리스,어둠의 수확,지배,정밀,43,18,41.86
UTILITY,오공,감전,지배,영감,12,5,41.67
UTILITY,오공,정복자,정밀,영감,6,2,33.33
UTILITY,오리아나,콩콩이 소환,마법,결의,8,4,50.0
UTILITY,오리아나,콩콩이 소환,마법,정밀,14,7,50.0
UTILITY,우디르,착취의 손아귀,결의,마법,6,4,66.67
UTILITY,우디르,착취의 손아귀,결의,영감,7,4,57.14
UTILITY,유미,선제공격,영감,마법,18,8,44.44
UTILITY,유미,신비로운 유성,마법,결의,11,6,54.55
UTILITY,유미,신비로운 유성,마법,정밀,48,18,37.5
UTILITY,유미,콩콩이 소환,마법,결의,1513,678,44.81
UTILITY,유미,콩콩이 소환,마법,영감,55,22,40.0
UTILITY,유미,콩콩이 소환,마법,정밀,232,92,39.66
UTILITY,유미,콩콩이 소환,마법,지배,5,0,0.0
UTILITY,자르반 4세,감전,지배,결의,12,6,50.0
UTILITY,자르반 4세,감전,지배,정밀,9,3,33.33
UTILITY,자르반 4세,치명적 속도,정밀,영감,15,10,66.67
UTILITY,자르반 4세,콩콩이 소환,마법,영감,18,13,72.22
UTILITY,자르반 4세,콩콩이 소환,마법,정밀,5,3,60.0
UTILITY,자이라,감전,지배,마법,137,73,53.28
UTILITY,자이라,신비로운 유성,마법,결의,9,1,11.11
UTILITY,자이라,신비로운 유성,마법,영감,67,31,46.27
UTILITY,자이라,신비로운 유성,마법,정밀,26,11,42.31
UTILITY,자이라,신비로운 유성,마법,지배,141,62,43.97
UTILITY,자크,빙결 강화,영감,결의,5,2,40.0
UTILITY,자크,여진,결의,영감,43,18,41.86
UTILITY,자크,여진,결의,정밀,37,19,51.35
UTILITY,자크,여진,결의,지배,8,5,62.5
UTILITY,잔나,빙결 강화,영감,결의,213,115,53.99
UTILITY,잔나,빙결 강화,영감,마법,11,4,36.36
UTILITY,잔나,신비로운 유성,마법,결의,12,7,58.33
UTILITY,잔나,신비로운 유성,마법,정밀,8,5,62.5
UTILITY,잔나,신비로운 유성,마법,지배,152,73,48.03
UTILITY,잔나,콩콩이 소환,마법,결의,124,64,51.61
UTILITY,잔나,콩콩이 소환,마법,영감,23,13,56.52
UTILITY,잔나,콩콩이 소환,마법,정밀,20,13,65.0
UTILITY,잔나,콩콩이 소환,마법,지배,68,33,48.53
UTILITY,잭스,난입,마법,지배,5,5,100.0
UTILITY,잭스,칼날비,지배,마법,5,4,80.0
UTILITY,제라스,선제공격,영감,마법,60,22,36.67
UTILITY,제라스,신비로운 유성,마법,영감,77,37,48.05
UTILITY,제라스,신비로운 유성,마법,정밀,151,61,40.4
UTILITY,제라스,신비로운 유성,마법,지배,12,3,25.0
UTILITY,제라스,어둠의 수확,지배,마법,13,6,46.15
UTILITY,제이스,감전,지배,영감,15,13,86.67
UTILITY,조이,감전,지배,마법,159,82,51.57
UTILITY,조이,감전,지배,영감,9,6,66.67
UTILITY,조이,봉인 풀린 주문서,영감,마법,10,4,40.0
UTILITY,조이,어둠의 수확,지배,마법,5,3,60.0
UTILITY,조이,콩콩이 소환,마법,영감,7,1,14.29
UTILITY,조이,콩콩이 소환,마법,지배,7,4,57.14
UTILITY,직스,신비로운 유성,마법,영감,5,2,40.0
UTILITY,진,어둠의 수확,지배,영감,9,6,66.67
UTILITY,질리언,감전,지배,마법,11,4,36.36
UTILITY,질리언,봉인 풀린 주문서,영감,결의,11,5,45.45
UTILITY,질리언,봉인 풀린 주문서,영감,마법,28,13,46.43
UTILITY,질리언,빙결 강화,영감,마법,8,2,25.0
UTILITY,질리언,빙결 강화,영감,지배,23,16,69.57
UTILITY,질리언,수호자,결의,마법,26,11,42.31
UTILITY,질리언,수호자,결의,영감,18,9,50.0
UTILITY,질리언,수호자,결의,정밀,9,8,88.89
UTILITY,질리언,수호자,결의,지배,11,6,54.55
UTILITY,질리언,신비로운 유성,마법,영감,34,14,41.18
UTILITY,질리언,콩콩이 소환,마법,결의,21,11,52.38
UTILITY,질리언,콩콩이 소환,마법,영감,152,78,51.32
UTILITY,질리언,콩콩이 소환,마법,정밀,72,34,47.22
UTILITY,질리언,콩콩이 소환,마법,지배,135,81,60.0
UTILITY,카르마,선제공격,영감,마법,6,3,50.0
UTILITY,카르마,신비로운 유성,마법,결의,530,275,51.89
UTILITY,카르마,신비로운 유성,마법,영감,2132,1048,49.16
UTILITY,카르마,신비로운 유성,마법,정밀,32,17,53.12
UTILITY,카르마,신비로운 유성,마법,지배,362,151,41.71
UTILITY,카르마,콩콩이 소환,마법,결의,1110,505,45.5
UTILITY,카르마,콩콩이 소환,마법,영감,305,151,49.51
UTILITY,카르마,콩콩이 소환,마법,지배,32,17,53.12
UTILITY,카밀,칼날비,지배,결의,166,69,41.57
UTILITY,카밀,칼날비,지배,영감,68,47,69.12
UTILITY,카밀,칼날비,지배,정밀,10,4,40.0
UTILITY,카서스,어둠의 수확,지배,정밀,6,3,50.0
UTILITY,카시오페아,감전,지배,마법,24,15,62.5
UTILITY,케넨,감전,지배,결의,6,2,33.33
UTILITY,케넨,감전,지배,마법,14,8,57.14
UTILITY,케넨,감전,지배,영감,58,37,63.79
UTILITY,케이틀린,어둠의 수확,지배,정밀,8,3,37.5
UTILITY,코그모,신비로운 유성,마법,정밀,5,5,100.0
UTILITY,크산테,여진,결의,영감,34,15,44.12
UTILITY,크산테,여진,결의,지배,16,5,31.25
UTILITY,키아나,감전,지배,영감,15,7,46.67
UTILITY,키아나,감전,지배,정밀,25,11,44.0
UTILITY,타릭,봉인 풀린 주문서,영감,결의,6,2,33.33
UTILITY,타릭,봉인 풀린 주문서,영감,정밀,7,3,42.86
UTILITY,타릭,빙결 강화,영감,결의,890,453,50.9
UTILITY,타릭,빙결 강화,영감,마법,8,5,62.5
UTILITY,타릭,빙결 강화,영감,정밀,19,5,26.32
UTILITY,타릭,빙결 강화,영감,지배,11,7,63.64
UTILITY,타릭,수호자,결의,영감,14,4,28.57
UTILITY,타릭,수호자,결의,정밀,8,5,62.5
UTILITY,타릭,수호자,결의,지배,17,8,47.06
UTILITY,타릭,여진,결의,정밀,38,23,60.53
UTILITY,타릭,여진,결의,지배,6,5,83.33
UTILITY,탈리야,감전,지배,마법,55,31,56.36
UTILITY,탐 켄치,봉인 풀린 주문서,영감,결의,31,16,51.61
UTILITY,탐 켄치,수호자,결의,마법,5,4,80.0
UTILITY,탐 켄치,수호자,결의,영감,118,58,49.15
UTILITY,탐 켄치,수호자,결의,정밀,7,4,57.14
UTILITY,탐 켄치,수호자,결의,지배,20,9,45.0
UTILITY,탐 켄치,착취의 손아귀,결의,영감,13,5,38.46
UTILITY,탐 켄치,착취의 손아귀,결의,정밀,61,29,47.54
UTILITY,탐 켄치,착취의 손아귀,결의,지배,17,6,35.29
UTILITY,탐 켄치,칼날비,지배,결의,5,2,40.0
UTILITY,트런들,치명적 속도,정밀,영감,7,3,42.86
UTILITY,트위스티드 페이트,봉인 풀린 주문서,영감,마법,10,4,40.0
UTILITY,트위스티드 페이트,빙결 강화,영감,마법,5,2,40.0
UTILITY,트위치,집중 공격,정밀,영감,7,3,42.86
UTILITY,트위치,집중 공격,정밀,지배,38,16,42.11
UTILITY,트위치,칼날비,지배,영감,5,3,60.0
UTILITY,트위치,칼날비,지배,정밀,9,4,44.44
UTILITY,티모,어둠의 수확,지배,마법,6,4,66.67
UTILITY,파이크,감전,지배,마법,6,5,83.33
UTILITY,파이크,빙결 강화,영감,결의,13,6,46.15
UTILITY,파이크,빙결 강화,영감,마법,6,3,50.0
UTILITY,파이크,빙결 강화,영감,지배,12,5,41.67
UTILITY,파이크,여진,결의,지배,22,12,54.55
UTILITY,파이크,칼날비,지배,결의,1701,835,49.09
UTILITY,파이크,칼날비,지배,마법,626,309,49.36
UTILITY,파이크,칼날비,지배,영감,520,263,50.58
UTILITY,파이크,칼날비,지배,정밀,13,7,53.85
UTILITY,판테온,감전,지배,결의,21,17,80.95
UTILITY,판테온,감전,지배,마법,9,4,44.44
UTILITY,판테온,감전,지배,영감,114,45,39.47
UTILITY,판테온,감전,지배,정밀,24,11,45.83
UTILITY,판테온,정복자,정밀,결의,37,20,54.05
UTILITY,판테온,정복자,정밀,마법,8,3,37.5
UTILITY,판테온,정복자,정밀,영감,157,79,50.32
UTILITY,판테온,정복자,정밀,지배,446,226,50.67
UTILITY,판테온,집중 공격,정밀,결의,8,6,75.0
UTILITY,판테온,집중 공격,정밀,영감,63,30,47.62
UTILITY,판테온,집중 공격,정밀,지배,174,77,44.25
UTILITY,피들스틱,선제공격,영감,지배,6,1,16.67
UTILITY,피들스틱,신비로운 유성,마법,결의,65,33,50.77
UTILITY,피들스틱,신비로운 유성,마법,영감,16,8,50.0
UTILITY,피들스틱,신비로운 유성,마법,지배,151,76,50.33
UTILITY,피들스틱,어둠의 수확,지배,마법,9,4,44.44
UTILITY,피들스틱,여진,결의,마법,7,4,57.14
UTILITY,피들스틱,여진,결의,영감,11,4,36.36
UTILITY,피들스틱,여진,결의,지배,7,2,28.57
UTILITY,하이머딩거,선제공격,영감,마법,18,9,50.0
UTILITY,하이머딩거,신비로운 유성,마법,영감,54,25,46.3
UTILITY,하이머딩거,신비로운 유성,마법,정밀,20,12,60.0
UTILITY,하이머딩거,신비로운 유성,마법,지배,13,4,30.77
UTILITY,하이머딩거,정복자,정밀,영감,15,8,53.33
UTILITY,흐웨이,신비로운 유성,마법,영감,13,10,76.92
UTILITY,흐웨이,신비로운 유성,마법,정밀,62,33,53.23
UTILITY,흐웨이,콩콩이 소환,마법,정밀,12,6,50.0
